Company Name,Location,Job Title,job_category,avg_salary_x,avg_salary_y,python_yn,R_yn,spark,aws,excel
analog devices,"wilmington, ma",lead financial/data analyst,Data Analyst,,,,,,,
"blue cross & blue shield of rhode island
3.4","providence, ri",lead health data analyst - front end,Data Analyst,,100.0,0.0,0.0,0.0,1.0,0.0
bloomberg,"new york, ny",legal data analyst,Data Analyst,,,,,,,
bloomberg,"skillman, nj",legal data analyst - case analysis (indg),Data Analyst,,,,,,,
getting in limited,slough,level 5 data engineer apprenticeship,Data Engineer,,,,,,,
capital one,"mclean, va",manager data scientist,Data Scientist,207050.0,,,,,,
capital one,"richmond, va",manager data scientist,Data Scientist,207050.0,,,,,,
kpmg,"short hills, nj","manager, data analyst",Data Analyst,,,,,,,
capitalone,"mclean, va","manager, data scientist - generative ai analysis tools",Data Scientist,207050.0,,,,,,
"pa consulting
3.4","boston, ma",managing data scientist/ml engineer,Data Scientist,,107.5,0.0,0.0,1.0,0.0,1.0
"pa consulting
3.4","boston, ma",managing data scientist/ml engineer,Data Scientist,,107.5,0.0,0.0,1.0,0.0,1.0
via transporation,"new york, ny",mapping & data analyst,Data Analyst,70000.0,,,,,,
"sv microwave
3.4","west palm beach, fl",market data analyst,Data Analyst,,44.0,0.0,0.0,0.0,0.0,0.0
"sv microwave
3.4","west palm beach, fl",market data analyst,Data Analyst,,44.0,0.0,0.0,0.0,0.0,0.0
"citadel federal credit union
3.9","exton, pa",marketing data analyst,Data Analyst,,49.0,1.0,0.0,0.0,0.0,0.0
"citadel federal credit union
3.9","exton, pa",marketing data analyst,Data Analyst,,49.0,1.0,0.0,0.0,0.0,0.0
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,,48.5,0.0,0.0,0.0,0.0,1.0
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,,48.5,0.0,0.0,0.0,0.0,1.0
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,,48.5,0.0,0.0,0.0,0.0,1.0
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,,48.5,0.0,0.0,0.0,0.0,1.0
technology ventures,"mclean, va",marketing data analyst,Data Analyst,,,,,,,
"fareportal
3.8","new york, ny","marketing data analyst, may 2020 undergrad",Data Analyst,,65.0,0.0,0.0,0.0,0.0,1.0
"fareportal
3.8","new york, ny","marketing data analyst, may 2020 undergrad",Data Analyst,,65.0,0.0,0.0,0.0,0.0,1.0
webuyanycar.com usa,"springfield, pa",marketing data scientist,Data Scientist,,,,,,,
united states department of the treasury,"philadelphia, pa",mathematical statistician or statistician (data scientist) - direct hire -12 month register- amended,Data Scientist,,,,,,,
orbis,"mclean, va",media analyst data scientist,Data Scientist,,,,,,,
abt global,"rockville, md",medicaid data scientist 3,Data Scientist,,,,,,,
liberty_resources,"syracuse, ny",medical data analyst,Data Analyst,,,,,,,
leidos,virginia,middle data scientist,Data Scientist,,,,,,,
booz allen hamilton,"adelphi, md",ml data scientist,Data Scientist,,,,,,,
"bluecross blueshield of tennessee
3.8","chattanooga, tn",mongodb data engineer ii,Data Engineer,,106.5,0.0,0.0,0.0,0.0,1.0
collinson,,operations bi developer/data engineer,Data Engineer,,,,,,,
suffolk construction,"boston, ma",operations data analyst,Data Analyst,,,,,,,
citi group,"washington, dc",operations senior data analyst svp,Data Analyst,204500.0,,,,,,
qreer b.v.,"wilton, ct",optical data analyst save,Data Analyst,,,,,,,
optima dev,ashton-under-lyne,optima dev | senior data engineer (95% remote),Data Engineer,,,,,,,
optima dev,leeds,optima dev | senior data engineer (95% remote),Data Engineer,,,,,,,
deerfoot recruitment solutions limited,london,palantir data engineer,Data Engineer,,,,,,,
campus4tech,"malvern, pa",payroll data analyst - 100% remote,Data Analyst,,,,,,,
"the hanover insurance group
3.7","worcester, ma",pl actuarial-lead data scientist,Data Scientist,,146.5,1.0,0.0,0.0,0.0,1.0
"the hanover insurance group
3.7","worcester, ma",pl actuarial-lead data scientist,Data Scientist,,146.5,1.0,0.0,0.0,0.0,1.0
sanderson recruitment plc,london,platform/data engineer - snowflake,Data Engineer,,,,,,,
aker systems,london,principal data engineer,Data Engineer,,,,,,,
hippodigital,birmingham,principal data engineer,Data Engineer,,,,,,,
"autodesk
4.0","san francisco, ca","principal data engineer, data platform & insights",Data Engineer,,162.5,1.0,0.0,1.0,0.0,1.0
"astrazeneca
3.9","gaithersburg, md",principal data scientist,Data Scientist,,147.5,1.0,0.0,0.0,0.0,1.0
capital one,"mclean, va",principal data scientist,Data Scientist,,,,,,,
"northrop grumman
3.7","san jose, ca",principal data scientist,Data Scientist,,173.0,1.0,0.0,0.0,0.0,0.0
"northrop grumman
3.7","san jose, ca",principal data scientist,Data Scientist,,173.0,1.0,0.0,0.0,0.0,0.0
"the climate corporation
3.2","san francisco, ca",principal data scientist,Data Scientist,,194.0,0.0,0.0,0.0,1.0,1.0
"the climate corporation
3.2","san francisco, ca",principal data scientist,Data Scientist,,194.0,0.0,0.0,0.0,1.0,1.0
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,,140.5,1.0,0.0,0.0,1.0,0.0
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,,140.5,1.0,0.0,0.0,1.0,0.0
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,,140.5,1.0,0.0,0.0,1.0,0.0
ca-one tech cloud,"san francisco, ca",principal data scientist with over 10 years experience,Data Scientist,,225.0,1.0,0.0,0.0,1.0,1.0
ca-one tech cloud,"san francisco, ca",principal data scientist with over 10 years experience,Data Scientist,,225.0,1.0,0.0,0.0,1.0,1.0
capital one,"mclean, va",principal data scientist – consumer credit risk management models and data,Data Scientist,,,,,,,
vanguard careers,"malvern, pa","principal data scientist, corporate services ai/ml",Data Scientist,,,,,,,
capital one,"mclean, va","principal data scientist, the recommendation & personalization team",Data Scientist,185200.0,,,,,,
"trinet
3.3","dublin, ca",products data analyst ii,Data Analyst,,123.5,0.0,0.0,0.0,0.0,1.0
"trinet
3.3","dublin, ca",products data analyst ii,Data Analyst,,123.5,0.0,0.0,0.0,0.0,1.0
"general dynamics information technology
3.4","washington, dc",program/data analyst,Data Analyst,,77.0,0.0,0.0,0.0,0.0,1.0
princeton university,"princeton, nj",programmer lead data scientist,Data Scientist,,,,,,,
horizon blue cross blue shield of new jersey,"hopewell township, nj",quality improvement data analyst,Data Analyst,101695.0,,,,,,
freddie mac,"mclean, va",quantitative analytics senior - data scientist (hybrid - 3 days in office - va),Data Scientist,156000.0,,,,,,
computech corporation,new york,r&d data analyst,Data Analyst,,,,,,,
barclays,northampton,r&d software and data engineer,Data Engineer,,,,,,,
"hp inc.
4.0","vancouver, wa",r&d sr data scientist,Data Scientist,,128.0,0.0,0.0,1.0,1.0,0.0
"decisive analytics corporation
4.7","huntsville, al",radar data analyst,Data Analyst,,59.0,1.0,0.0,0.0,0.0,1.0
"decisive analytics corporation
4.7","huntsville, al",radar data analyst,Data Analyst,,59.0,1.0,0.0,0.0,0.0,1.0
corecom consulting,birmingham,remote data engineer,Data Engineer,,,,,,,
brandeis university,"waltham, ma",reporting and data analyst,Data Analyst,,,,,,,
university of york,england,research it data engineer,Data Engineer,,,,,,,
"460 multistate professional services, inc","newark, nj",risk adjustment data analyst iii,Data Analyst,100152.5,,,,,,
"state of wisconsin investment board
2.7","madison, wi","risk and analytics it, data scientist",Data Scientist,,120.0,1.0,0.0,0.0,0.0,0.0
"state of wisconsin investment board
2.7","madison, wi","risk and analytics it, data scientist",Data Scientist,,120.0,1.0,0.0,0.0,0.0,0.0
revive staffing solutions  inc,"marlborough, ma",sap product data analyst - hiring now!! 2+ roles to be filled immediately!!!,Data Analyst,,,,,,,
lockheed martin corporation,"king of prussia, pa",satellite system data analyst (clearance rq'd) - military veterans,Data Analyst,,,,,,,
searchability®,liverpool,searchability® | data engineer,Data Engineer,,,,,,,
hashicorp,london,security data engineer (uk),Data Engineer,,,,,,,
merk,"west point, pa",senior ai/ml data scientist – natural language processing (hybrid),Data Scientist,,,,,,,
ankura,maryland,"senior artificial intelligence (ai) data scientist, data & technology, data analytics & ai (remote)",Data Scientist,,,,,,,
ankura,pennsylvania,"senior artificial intelligence (ai) data scientist, data & technology, data analytics & ai (remote)",Data Scientist,,,,,,,
ankura,"washington, dc","senior artificial intelligence (ai) data scientist, data & technology, data analytics & ai (remote)",Data Scientist,,,,,,,
capital one,virginia,"senior associate, data scientist - audit analytics and innovation",Data Scientist,129450.0,,,,,,
capital one,"mclean, va","senior associate, data scientist - enterprise tech analytics",Data Scientist,,,,,,,
capital one,"mclean, va","senior associate, data scientist - us card acquisitions",Data Scientist,129450.0,,,,,,
sinclair broadcast group,"cockeysville, md",senior audience data analyst,Data Analyst,,,,,,,
harnham - data & analytics recruitment,burnley,senior azure data engineer,Data Engineer,,,,,,,
harnham - data & analytics recruitment,preston,senior azure data engineer,Data Engineer,,,,,,,
nigel frank,birmingham,senior azure data engineer,Data Engineer,,,,,,,
nigel frank,london,"senior azure data engineer - remote - gbp60,000",Data Engineer,,,,,,,
real technical solutions limited,dorking,senior azure data engineer – hybrid/surrey/hampshire,Data Engineer,,,,,,,
cv library,southampton,"senior azure data engineer – remote – £60,000",Data Engineer,,,,,,,
cvs health,"hartford, ct",senior data analyst,Data Analyst,115360.0,,,,,,
"dodge data & analytics
2.8","hamilton, nj",senior data analyst,Data Analyst,,77.5,1.0,0.0,0.0,0.0,1.0
"dodge data & analytics
2.8","hamilton, nj",senior data analyst,Data Analyst,,77.5,1.0,0.0,0.0,0.0,1.0
"integrate
4.3","phoenix, az",senior data analyst,Data Analyst,,55.0,0.0,0.0,0.0,0.0,1.0
"knowbe4
4.8","clearwater, fl",senior data analyst,Data Analyst,,61.0,1.0,0.0,0.0,0.0,1.0
"knowbe4
4.8","clearwater, fl",senior data analyst,Data Analyst,,61.0,1.0,0.0,0.0,0.0,1.0
"life360
3.9","san francisco, ca",senior data analyst,Data Analyst,,138.5,1.0,0.0,0.0,0.0,0.0
"life360
3.9","san francisco, ca",senior data analyst,Data Analyst,,138.5,1.0,0.0,0.0,0.0,0.0
"moda operandi
1.9","new york, ny",senior data analyst,Data Analyst,,87.5,1.0,0.0,0.0,0.0,1.0
"moda operandi
1.9","new york, ny",senior data analyst,Data Analyst,,87.5,1.0,0.0,0.0,0.0,1.0
"national student clearinghouse
2.9","herndon, va",senior data analyst,Data Analyst,,61.5,1.0,0.0,0.0,0.0,1.0
"national student clearinghouse
2.9","herndon, va",senior data analyst,Data Analyst,,61.5,1.0,0.0,0.0,0.0,1.0
"novetta
4.0","herndon, va",senior data analyst,Data Analyst,,94.0,1.0,0.0,0.0,0.0,0.0
k2 integrity,"new york, ny",senior data analyst - financial crimes / aml,Data Analyst,,,,,,,
aircall,"new york, ny",senior data analyst - nyc,Data Analyst,137500.0,,,,,,
promote project,"boston, ma",senior data analyst network intelligence,Data Analyst,,,,,,,
new york city,"new york, ny","senior data analyst, bureau of vital statistics",Data Analyst,,,,,,,
current,"new york, ny","senior data analyst, credit risk",Data Analyst,175000.0,,,,,,
messer americas,"bridgewater, nj","senior data analyst, product management",Data Analyst,,,,,,,
"demandbase
4.5","san francisco, ca",senior data analyst/scientist,Data Analyst,,121.5,0.0,0.0,0.0,0.0,0.0
"equian llc
3.2","franklin, tn",senior data engineer,Data Engineer,,109.0,0.0,0.0,0.0,1.0,1.0
"equian llc
3.2","franklin, tn",senior data engineer,Data Engineer,,109.0,0.0,0.0,0.0,1.0,1.0
"eventbrite
4.4","nashville, tn",senior data engineer,Data Engineer,,102.5,1.0,0.0,1.0,1.0,0.0
"eventbrite
4.4","nashville, tn",senior data engineer,Data Engineer,,102.5,1.0,0.0,1.0,1.0,0.0
"figure eight
3.9","san francisco, ca",senior data engineer,Data Engineer,,139.0,1.0,0.0,0.0,1.0,1.0
"figure eight
3.9","san francisco, ca",senior data engineer,Data Engineer,,139.0,1.0,0.0,0.0,1.0,1.0
"genesys
4.3","durham, nc",senior data engineer,Data Engineer,,112.5,1.0,0.0,1.0,1.0,0.0
"genesys
4.3","durham, nc",senior data engineer,Data Engineer,,112.5,1.0,0.0,1.0,1.0,0.0
harrington starr,bristol,senior data engineer,Data Engineer,,,,,,,
jncc,,senior data engineer,Data Engineer,,,,,,,
nhs jobs,salford,senior data engineer,Data Engineer,,,,,,,
"novetta
4.0","reston, va",senior data engineer,Data Engineer,,97.0,1.0,0.0,1.0,1.0,0.0
"praetorian
4.7","austin, tx",senior data engineer,Data Engineer,,138.5,1.0,0.0,1.0,0.0,0.0
"praetorian
4.7","austin, tx",senior data engineer,Data Engineer,,138.5,1.0,0.0,1.0,0.0,0.0
"red ventures
3.2","charlotte, nc",senior data engineer,Data Engineer,,134.0,0.0,0.0,1.0,1.0,0.0
robert walters,warrington,senior data engineer,Data Engineer,,,,,,,
"tapjoy
3.9","san francisco, ca",senior data engineer,Data Engineer,,136.5,0.0,0.0,0.0,0.0,0.0
"tapjoy
3.9","san francisco, ca",senior data engineer,Data Engineer,,136.5,0.0,0.0,0.0,0.0,0.0
xpertise,derby,senior data engineer,Data Engineer,,,,,,,
ventula consulting,london,senior data engineer (aws/snowflake/dbt) - £650 inside ir35 - london,Data Engineer,,,,,,,
alphasights,london,senior data engineer (remote) - uk,Data Engineer,,,,,,,
sanderson plc,bristol,senior data engineer - matillion and snowflake,Data Engineer,,,,,,,
nigel frank,blackburn,senior data engineer - remote,Data Engineer,,,,,,,
trainline,london,senior data engineer - scala,Data Engineer,,,,,,,
jefferson frank,london,"senior data engineer - snowflake - £100,000 - london - hybrid",Data Engineer,,,,,,,
attis global,southampton,"senior data engineer - snowflake, dbt",Data Engineer,,,,,,,
insight investment,manchester,senior data engineer : big data,Data Engineer,,,,,,,
digital pursuit limited,birmingham,senior data engineer in birmingham - digital pursuit limited,Data Engineer,,,,,,,
tenth revolution group,london,"senior data engineer role – london/hybrid – £85,000 + 10% bonus",Data Engineer,,,,,,,
oliver bernard,london,senior data engineer – gcp,Data Engineer,,,,,,,
tenth revolution group,sheffield,senior data engineer – sheffield – hybrid – £70k – £75k,Data Engineer,,,,,,,
tenth revolution group,london,"senior data engineer – snowflake – £85,000 – london – hybrid",Data Engineer,,,,,,,
nbc universal,brentford,"senior data engineer, global streaming",Data Engineer,,,,,,,
"american axle & manufacturing
3.3","southfield, mi",senior data scientist,Data Scientist,,104.5,1.0,0.0,1.0,1.0,1.0
"autodesk
4.0","san francisco, ca",senior data scientist,Data Scientist,,150.5,1.0,0.0,1.0,0.0,0.0
"autodesk
4.0","san francisco, ca",senior data scientist,Data Scientist,,150.5,1.0,0.0,1.0,0.0,0.0
"brighthouse financial
3.5","charlotte, nc",senior data scientist,Data Scientist,,124.5,1.0,0.0,1.0,0.0,1.0
"brighthouse financial
3.5","charlotte, nc",senior data scientist,Data Scientist,,124.5,1.0,0.0,1.0,0.0,1.0
"ck-12 foundation
4.1","palo alto, ca",senior data scientist,Data Scientist,,169.0,0.0,0.0,0.0,1.0,1.0
"dma associates, llc",pennsylvania,senior data scientist,Data Scientist,,,,,,,
"entefy
4.4","palo alto, ca",senior data scientist,Data Scientist,,116.5,1.0,0.0,0.0,0.0,0.0
"entefy
4.4","palo alto, ca",senior data scientist,Data Scientist,,116.5,1.0,0.0,0.0,0.0,0.0
"equity residential
4.3","chicago, il",senior data scientist,Data Scientist,,130.0,1.0,0.0,1.0,0.0,1.0
"equity residential
4.3","chicago, il",senior data scientist,Data Scientist,,130.0,1.0,0.0,1.0,0.0,1.0
"factual
4.3","los angeles, ca",senior data scientist,Data Scientist,,153.0,1.0,0.0,1.0,0.0,1.0
"factual
4.3","los angeles, ca",senior data scientist,Data Scientist,,153.0,1.0,0.0,1.0,0.0,1.0
"gallup
4.2","washington, dc",senior data scientist,Data Scientist,,237.5,1.0,0.0,0.0,0.0,1.0
"juniper networks
3.8","cupertino, ca",senior data scientist,Data Scientist,,142.0,1.0,0.0,1.0,1.0,1.0
"juniper networks
3.8","cupertino, ca",senior data scientist,Data Scientist,,142.0,1.0,0.0,1.0,1.0,1.0
marketview,"richmond, va",senior data scientist,Data Scientist,,,,,,,
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,,139.5,1.0,0.0,0.0,0.0,0.0
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,,139.5,1.0,0.0,0.0,0.0,0.0
"mathworks
4.4","natick, ma",senior data scientist,Data Scientist,,139.5,1.0,0.0,0.0,0.0,0.0
"maven wave partners
4.4","chicago, il",senior data scientist,Data Scientist,,128.5,1.0,0.0,0.0,1.0,1.0
"maven wave partners
4.4","chicago, il",senior data scientist,Data Scientist,,128.5,1.0,0.0,0.0,1.0,1.0
"maven wave partners
4.4","chicago, il",senior data scientist,Data Scientist,,128.5,1.0,0.0,0.0,1.0,1.0
"medidata solutions
4.3","new york, ny",senior data scientist,Data Scientist,,123.5,1.0,0.0,0.0,1.0,0.0
"novetta
4.0","herndon, va",senior data scientist,Data Scientist,,147.0,1.0,0.0,0.0,1.0,0.0
penske,"reading, pa",senior data scientist,Data Scientist,,,,,,,
"plymouth rock assurance
3.3","woodbridge, nj",senior data scientist,Data Scientist,,98.5,0.0,0.0,0.0,0.0,1.0
"plymouth rock assurance
3.3","woodbridge, nj",senior data scientist,Data Scientist,,98.5,0.0,0.0,0.0,0.0,1.0
"sartorius
3.5","arvada, co",senior data scientist,Data Scientist,,133.5,1.0,0.0,0.0,0.0,1.0
"sartorius
3.5","fremont, ca",senior data scientist,Data Scientist,,147.5,1.0,0.0,0.0,0.0,1.0
"skysync
5.0","ann arbor, mi",senior data scientist,Data Scientist,,130.0,0.0,0.0,0.0,0.0,1.0
"swiss re
3.7","armonk, ny",senior data scientist,Data Scientist,,139.0,1.0,0.0,0.0,0.0,1.0
"the david j. joseph company
4.4","cincinnati, oh",senior data scientist,Data Scientist,,107.0,1.0,0.0,0.0,1.0,0.0
"the david j. joseph company
4.4","cincinnati, oh",senior data scientist,Data Scientist,,107.0,1.0,0.0,0.0,1.0,0.0
"the integer group
2.2","dallas, tx",senior data scientist,Data Scientist,,110.0,0.0,0.0,0.0,0.0,0.0
verizon,"ashburn, va",senior data scientist,Data Scientist,,,,,,,
"zest ai
3.9","burbank, ca",senior data scientist,Data Scientist,,148.0,1.0,0.0,0.0,0.0,0.0
"zest ai
3.9","burbank, ca",senior data scientist,Data Scientist,,148.0,1.0,0.0,0.0,0.0,0.0
university of pennsylvania,"philadelphia, pa",senior data scientist (biostatistics and bioinformatics core (bbc),Data Scientist,87238.0,,,,,,
"quartet health
3.9","new york, ny",senior data scientist - algorithms,Data Scientist,,165.0,1.0,0.0,0.0,0.0,0.0
lovefreedom solution,"arlington, va",senior data scientist - clin 0011: data analytics,Data Scientist,,,,,,,
insight global,"philadelphia, pa",senior data scientist - intl mexico,Data Scientist,,,,,,,
"astrazeneca
3.9","new york, ny",senior data scientist - r&d oncology,Data Scientist,,137.0,1.0,0.0,0.0,0.0,0.0
"astrazeneca
3.9","new york, ny",senior data scientist - r&d oncology,Data Scientist,,137.0,1.0,0.0,0.0,0.0,0.0
"astrazeneca
3.9","new york, ny",senior data scientist - r&d oncology,Data Scientist,,137.0,1.0,0.0,0.0,0.0,0.0
lmi government consulting (logistics management institute),"mclean, va",senior data scientist - ts/sci with polygraph required jobs,Data Scientist,,,,,,,
"health iq
3.9","dallas, tx",senior data scientist / machine learning,Data Scientist,,96.0,0.0,0.0,0.0,0.0,1.0
"health iq
3.9","dallas, tx",senior data scientist / machine learning,Data Scientist,,96.0,0.0,0.0,0.0,0.0,1.0
"pnnl
3.8","seattle, wa",senior data scientist 4 artificial intelligence,Data Scientist,,119.0,0.0,0.0,0.0,0.0,0.0
"pnnl
3.8","seattle, wa",senior data scientist 4 artificial intelligence,Data Scientist,,119.0,0.0,0.0,0.0,0.0,0.0
"pnnl
3.8","richland, wa",senior data scientist artificial intelligence,Data Scientist,,80.5,0.0,0.0,0.0,0.0,0.0
"pnnl
3.8","richland, wa",senior data scientist artificial intelligence,Data Scientist,,80.5,0.0,0.0,0.0,0.0,0.0
darkstar intelligence,"washington, dc",senior data scientist jobs,Data Scientist,160000.0,,,,,,
"astrazeneca
3.9","gaithersburg, md",senior data scientist oncology,Data Scientist,,140.0,1.0,0.0,0.0,0.0,1.0
"astrazeneca
3.9","gaithersburg, md",senior data scientist oncology,Data Scientist,,140.0,1.0,0.0,0.0,0.0,1.0
"pnnl
3.8","richland, wa",senior data scientist statistics,Data Scientist,,98.5,0.0,0.0,0.0,0.0,0.0
"novartis
3.8","cambridge, ma","senior data scientist – visualization, novartis ai innovation lab",Data Scientist,,121.0,0.0,0.0,0.0,0.0,0.0
amazon web services (aws),"arlington, va","senior data scientist, aws security",Data Scientist,,,,,,,
amazon,"herndon, va","senior data scientist, us federal, proserve",Data Scientist,,,,,,,
"novartis
3.8","cambridge, ma",senior data scientist: causal & predictive analytics ai innovation lab,Data Scientist,,121.0,0.0,0.0,0.0,0.0,0.0
"johns hopkins health care
3.3","glen burnie, md","senior health data analyst, star ratings",Data Analyst,,107.5,0.0,0.0,0.0,0.0,0.0
"transunion
3.9","chicago, il",senior insurance data scientist,Data Scientist,,140.0,1.0,0.0,0.0,0.0,1.0
"transunion
3.9","chicago, il",senior insurance data scientist,Data Scientist,,140.0,1.0,0.0,0.0,0.0,1.0
"transunion
3.9","chicago, il",senior insurance data scientist,Data Scientist,,140.0,1.0,0.0,0.0,0.0,1.0
absolute business solutions corp,"dahlgren, va",senior level data scientist jobs,Data Scientist,,,,,,,
"luminar technologies
3.9","orlando, fl",senior lidar data scientist,Data Scientist,,122.0,1.0,0.0,0.0,1.0,0.0
"luminar technologies
3.9","orlando, fl",senior lidar data scientist,Data Scientist,,122.0,1.0,0.0,0.0,1.0,0.0
"visa inc.
3.7","ashburn, va",senior machine learning (ml) engineer / data scientist - cyber security analytics,Data Scientist,,89.5,1.0,0.0,1.0,0.0,0.0
capital one,"mclean, va",senior manager data scientist,Data Scientist,241300.0,,,,,,
capital one,"richmond, va","senior manager data scientist | richmond, va, usa",Data Scientist,241300.0,,,,,,
"pfizer
4.0","new york, ny","senior manager, epidemiologic data scientist",Data Scientist,,167.5,0.0,0.0,0.0,1.0,1.0
"pfizer
4.0","new york, ny","senior manager, epidemiologic data scientist",Data Scientist,,167.5,0.0,0.0,0.0,1.0,1.0
stanford black limited,london,senior market data engineer (c++) - low latency systems (hiring immediately),Data Engineer,,,,,,,
"fleetcor
2.7","nashville, tn","senior operations data analyst, call center operations",Data Analyst,,13.5,0.0,0.0,0.0,0.0,1.0
"fleetcor
2.7","nashville, tn","senior operations data analyst, call center operations",Data Analyst,,13.5,0.0,0.0,0.0,0.0,1.0
"acuity insurance
4.8","sheboygan, wi",senior research statistician- data scientist,Data Scientist,,100.5,0.0,0.0,0.0,0.0,0.0
"bill.com
3.8","palo alto, ca",senior risk data scientist,Data Scientist,,139.5,0.0,0.0,0.0,0.0,0.0
"bill.com
3.8","palo alto, ca",senior risk data scientist,Data Scientist,,139.5,0.0,0.0,0.0,0.0,0.0
septa,"philadelphia, pa",senior safety data analyst (3060),Data Analyst,,,,,,,
us101 guidehouse inc.,"washington, dc",senior systems & financial data analyst,Data Analyst,130500.0,,,,,,
rky careers,london,"snowflake data engineer – london – salary to £55,000",Data Engineer,,,,,,,
"hp inc.
4.0","corvallis, or",software data engineer - college,Data Engineer,,73.0,0.0,0.0,0.0,0.0,0.0
"mentor graphics
4.1","fremont, ca",software engineer (data scientist/software engineer) - sisw - mg,Data Scientist,,107.0,1.0,0.0,0.0,0.0,1.0
leidos,"herndon, va",software engineer/data scientist,Data Scientist,119537.5,,,,,,
"pro-sphere tek
3.4","austin, tx",sql data engineer,Data Engineer,,93.0,1.0,0.0,0.0,1.0,0.0
"united biosource
2.1","blue bell, pa",sr data analyst - it,Data Analyst,,72.5,0.0,0.0,0.0,0.0,1.0
"united biosource
2.1","blue bell, pa",sr data analyst - it,Data Analyst,,72.5,0.0,0.0,0.0,0.0,1.0
"tivity health
3.4","chandler, az",sr data engineer (sr bi developer),Data Engineer,,100.0,0.0,0.0,0.0,0.0,0.0
"tivity health
3.4","chandler, az",sr data engineer (sr bi developer),Data Engineer,,100.0,0.0,0.0,0.0,0.0,0.0
photon,london,sr data engineer - aws and oracle cloud,Data Engineer,,,,,,,
"hughes network systems, llc","germantown, md",sr data scientist,Data Scientist,112000.0,,,,,,
"assurant
3.4","westlake, oh",sr software engineer (data scientist),Data Scientist,,110.5,0.0,0.0,0.0,0.0,1.0
"assurant
3.4","westlake, oh",sr software engineer (data scientist),Data Scientist,,110.5,0.0,0.0,0.0,0.0,1.0
cambridge health alliance,"malden, ma",sr. business data analyst ii,Data Analyst,,,,,,,
"community behavioral health
3.7","philadelphia, pa",sr. data analyst,Data Analyst,,69.5,0.0,0.0,0.0,0.0,1.0
"doubleverify
3.2","new york, ny",sr. data analyst,Data Analyst,,83.0,1.0,0.0,1.0,0.0,1.0
ipro,"lake success, ny",sr. data analyst,Data Analyst,,,,,,,
"keylent, inc.","middletown, ri",sr. data analyst,Data Analyst,,,,,,,
"massmutual
3.6","springfield, ma",sr. data analyst,Data Analyst,,81.0,1.0,0.0,0.0,0.0,0.0
leidos,"washington grove, md",sr. data analyst (hris) ts/sci poly,Data Analyst,177025.0,,,,,,
"echo global logistics
3.4","chicago, il",sr. data engineer,Data Engineer,,107.5,0.0,0.0,0.0,0.0,0.0
"echo global logistics
3.4","chicago, il",sr. data engineer,Data Engineer,,107.5,0.0,0.0,0.0,0.0,0.0
"echo global logistics
3.4","chicago, il",sr. data engineer,Data Engineer,,107.5,0.0,0.0,0.0,0.0,0.0
"moser consulting
4.5","indianapolis, in",sr. data engineer,Data Engineer,,122.5,1.0,0.0,1.0,1.0,0.0
"moser consulting
4.5","indianapolis, in",sr. data engineer,Data Engineer,,122.5,1.0,0.0,1.0,1.0,0.0
"moser consulting
4.5","indianapolis, in",sr. data engineer,Data Engineer,,122.5,1.0,0.0,1.0,1.0,0.0
"f&g
3.7","des moines, ia",sr. data engineer (etl developer),Data Engineer,,115.5,1.0,0.0,0.0,0.0,1.0
"f&g
3.7","des moines, ia",sr. data engineer (etl developer),Data Engineer,,115.5,1.0,0.0,0.0,0.0,1.0
"pilot flying j travel centers llc
3.0","knoxville, tn",sr. data engineer - contract-to-hire (java),Data Engineer,,98.0,1.0,0.0,0.0,0.0,0.0
"pilot flying j travel centers llc
3.0","knoxville, tn",sr. data engineer - contract-to-hire (java),Data Engineer,,98.0,1.0,0.0,0.0,0.0,0.0
"pilot flying j travel centers llc
3.0","knoxville, tn",sr. data engineer - contract-to-hire (java),Data Engineer,,98.0,1.0,0.0,0.0,0.0,0.0
"pilot flying j travel centers llc
3.0","knoxville, tn",sr. data engineer - contract-to-hire (java),Data Engineer,,98.0,1.0,0.0,0.0,0.0,0.0
"bridg
2.7","los angeles, ca",sr. data engineer | big data saas pipeline,Data Engineer,,103.0,0.0,0.0,1.0,1.0,0.0
"evolve vacation rental
3.7","denver, co",sr. data scientist,Data Scientist,,105.0,1.0,0.0,0.0,0.0,0.0
fannie mae,"washington, dc",sr. data scientist (flexible hybrid),Data Scientist,,,,,,,
cvs health,"dover, de","sr. data scientist , inventory management ( remote )",Data Scientist,152955.0,,,,,,
"genentech
3.9","south san francisco, ca","sr. data scientist - analytics, personalized healthcare (phc)",Data Scientist,,169.0,1.0,0.0,1.0,0.0,1.0
"genentech
3.9","south san francisco, ca","sr. data scientist - analytics, personalized healthcare (phc)",Data Scientist,,169.0,1.0,0.0,1.0,0.0,1.0
deloitte,"arlington, va",sr. data scientist - sfl scientific,Data Scientist,,,,,,,
